Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of nucleocytoplasmic transport (GO:0046823)	1/7	0.01149470025441532740340111473642537021078169345855712890625	0.036468797210051508150829846499618724919855594635009765625	0.0289798626225391230126771091590853757224977016448974609375	0.10063086154755711276731489078883896581828594207763671875	-2.9893281701783114	13.34994859575442	mbo
peptidyl-threonine phosphorylation (GO:0018107)	1/8	0.01312630506116834426533213076027095667086541652679443359375	0.038050625253921353807751160047700977884232997894287109375	0.032544818184330824573091689444481744430959224700927734375	0.10178911219354534745118456839918508194386959075927734375	-3.046907258702682	13.202666706880583	hpo
regulation of microtubule-based process (GO:0032886)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-3.2096076545586536	13.196595244358317	tum
regulation of mitotic cell cycle phase transition (GO:1901990)	2/25	0.00077344470379193280308582902904390721232630312442779541015625	0.006090877042361470851405957915858380147255957126617431640625	0.004307258675025660808743932506104101776145398616790771484375	0.035175945846042895592820087813379359431564807891845703125	-1.8334596830010537	13.136108613117164	CycA;CycE
protein methylation (GO:0006479)	2/29	0.00104241805425253825957698783355453997501172125339508056640625	0.007284112341859887325423716930572481942363083362579345703125	0.005654666478648443829480019218181041651405394077301025390625	0.041561798618066060628795099773924448527395725250244140625	-1.912716435736486	13.133116949939588	E(z);esc
renal tubule morphogenesis (GO:0061333)	2/35	0.001518259212286204341835205156030497164465487003326416015625	0.00943031426222839565254307814257117570377886295318603515625	0.00798958913791133519544107599585913703776895999908447265625	0.052795704217670456903643838586503989063203334808349609375	-2.0216521180220233	13.120908089397942	pbl;thr
hemopoiesis (GO:0030097)	2/28	0.00097152875497038518499970383146546737407334148883819580078125	0.00714073634903233077364514969076481065712869167327880859375	0.005301856330742566771052626251048423000611364841461181640625	0.040312390376852962059484042356416466645896434783935546875	-1.8675488200299346	12.954513270005117	Su(H);Stat92E
regulation of mitotic cell cycle, embryonic (GO:0009794)	1/9	0.01475529825588725064966499900265262112952768802642822265625	0.03919931645088119143149896217437344603240489959716796875	0.036097135261566860864324013391524204052984714508056640625	0.10340998548709186277694271893778932280838489532470703125	-3.0585033135440405	12.895118094954547	CycA
regulation of canonical Wnt signaling pathway (GO:0060828)	3/68	0.000190648377975739216801109865428998091374523937702178955078125	0.002290680711563304605693502935537253506481647491455078125	0.0021444663392108979059480500239942557527683675289154052734375	0.0236427413898001488601341435469294083304703235626220703125	-1.4954148918878416	12.808347852562706	hpo;pbl;tum
ribosomal large subunit export from nucleus (GO:0000055)	1/6	0.009860479780294202634127742612690781243145465850830078125	0.036237263192581199711117534434379194863140583038330078125	0.02540222522180542175096462642613914795219898223876953125	0.10063086154755711276731489078883896581828594207763671875	-2.7126765079943205	12.53045080618041	mbo
positive regulation of programmed cell death (GO:0043068)	2/37	0.00169592983232075560258433899463170746457763016223907470703125	0.01024527474045826454240870617695691180415451526641845703125	0.00884916018529192417718665097936536767520010471343994140625	0.0573894064957902738655093344277702271938323974609375	-1.9357200219053883	12.348972559480199	hpo;CycE
regulation of nuclear division (GO:0051783)	2/30	0.00111572514625039973142073268519425255362875759601593017578125	0.007455072568127670863680211965629496262408792972564697265625	0.006017987167536141025758755773722441517747938632965087890625	0.0435070875554662006567951948454719968140125274658203125	-1.800019780464643	12.236985786698499	CycA;CycE
sensory organ precursor cell division (GO:0045035)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-3.0300003716525468	12.171753591590251	CycE
STAT cascade (GO:0097696)	1/8	0.01312630506116834426533213076027095667086541652679443359375	0.038050625253921353807751160047700977884232997894287109375	0.032544818184330824573091689444481744430959224700927734375	0.10178911219354534745118456839918508194386959075927734375	-2.803088043632612	12.146164634456499	Stat92E
meiosis II cytokinesis (GO:0007111)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-3.118653243541933	12.01187533245753	pbl
positive regulation of chromatin assembly or disassembly (GO:0045799)	1/9	0.01475529825588725064966499900265262112952768802642822265625	0.03919931645088119143149896217437344603240489959716796875	0.036097135261566860864324013391524204052984714508056640625	0.10340998548709186277694271893778932280838489532470703125	-2.843865920638775	11.990173994730768	Stat92E
histone lysine methylation (GO:0034968)	2/39	0.00188302773932157792476094204658920716610737144947052001953125	0.0107846134161144920071695452179483254440128803253173828125	0.0097483726406858879631744940752469119615852832794189453125	0.05970878242420106507548638319349265657365322113037109375	-1.904001636027062	11.947370929189477	E(z);esc
regulation of glial cell proliferation (GO:0060251)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-3.035450185550932	11.931951001414282	hpo
positive regulation of heterochromatin assembly (GO:0031453)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.89958183596853	11.92189575346453	Stat92E
peptidyl-threonine modification (GO:0018210)	1/8	0.01312630506116834426533213076027095667086541652679443359375	0.038050625253921353807751160047700977884232997894287109375	0.032544818184330824573091689444481744430959224700927734375	0.10178911219354534745118456839918508194386959075927734375	-2.7494975332256444	11.91394960870082	hpo
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	2/29	0.00104241805425253825957698783355453997501172125339508056640625	0.007284112341859887325423716930572481942363083362579345703125	0.005654666478648443829480019218181041651405394077301025390625	0.041561798618066060628795099773924448527395725250244140625	-1.7343900317532424	11.908690017113898	cnk;Pde8
neuron fate commitment (GO:0048663)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.892531692790698	11.892908445373935	CycE
histone methylation (GO:0016571)	2/31	0.0011914423484010064173410636811922813649289309978485107421875	0.007614870661519474760725589845833383151330053806304931640625	0.006391742024825897150464015794568695127964019775390625	0.04404309738981594668505437084604636766016483306884765625	-1.7576376380333292	11.83345472497168	E(z);esc
eye-antennal disc morphogenesis (GO:0007455)	2/43	0.0022852645509126028218471748942874910426326096057891845703125	0.01244199588830194845578969164989757700823247432708740234375	0.0116633869190823878658758161463993019424378871917724609375	0.06594299527327350529670724199604592286050319671630859375	-1.9442521905052499	11.823529292587063	Dl;Stat92E
negative regulation of protein serine/threonine kinase activity (GO:0071901)	1/9	0.01475529825588725064966499900265262112952768802642822265625	0.03919931645088119143149896217437344603240489959716796875	0.036097135261566860864324013391524204052984714508056640625	0.10340998548709186277694271893778932280838489532470703125	-2.80120279463003	11.81029972559185	alph
head involution (GO:0008258)	2/39	0.00188302773932157792476094204658920716610737144947052001953125	0.0107846134161144920071695452179483254440128803253173828125	0.0097483726406858879631744940752469119615852832794189453125	0.05970878242420106507548638319349265657365322113037109375	-1.8656171032793876	11.7065128112117	Btk29A;thr
R8 cell fate specification (GO:0045464)	1/9	0.01475529825588725064966499900265262112952768802642822265625	0.03919931645088119143149896217437344603240489959716796875	0.036097135261566860864324013391524204052984714508056640625	0.10340998548709186277694271893778932280838489532470703125	-2.7595505011299535	11.634687281024373	hpo
oocyte fate determination (GO:0030716)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.9364335151420202	11.542729638050716	spn-A
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	2/23	0.0006536192719967981630546649540747239370830357074737548828125	0.005438605640577132138702154406928457319736480712890625	0.0036981639344802717805915648341397172771394252777099609375	0.032001564590265006715608109288950799964368343353271484375	-1.5550477407183965	11.403142579489463	Su(H);CycE
anterior/posterior axis specification (GO:0009948)	3/70	0.00020777149311231786509880647972892120378674007952213287353515625	0.002290680711563304605693502935537253506481647491455078125	0.0023221595796176111407838060785024936194531619548797607421875	0.02374299362494235177134527248199447058141231536865234375	-1.3433042616368873	11.389973113014907	cnk;Dl;spn-A
embryonic hindgut morphogenesis (GO:0048619)	2/40	0.00198009307577254843601988198997787549160420894622802734375	0.0111951416207140240499651184791218838654458522796630859375	0.0102126612896725858792290608789699035696685314178466796875	0.06088793408557620356891249002728727646172046661376953125	-1.826847340835761	11.37141483390825	pbl;thr
mitotic sister chromatid cohesion (GO:0007064)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.8004610341392007	11.249675732482418	dmt
somatic stem cell division (GO:0048103)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.7347775268325676	11.24428777259359	Stat92E
compound eye retinal cell programmed cell death (GO:0046667)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.786889721916539	11.19515868692883	Dl
regulation of heterochromatin assembly (GO:0031445)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.773138287011854	11.139918074169653	Stat92E
purine ribonucleotide metabolic process (GO:0009150)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.7039679139859785	11.11761123323703	Pde8
epithelial cell fate determination, open tracheal system (GO:0007425)	1/6	0.009860479780294202634127742612690781243145465850830078125	0.036237263192581199711117534434379194863140583038330078125	0.02540222522180542175096462642613914795219898223876953125	0.10063086154755711276731489078883896581828594207763671875	-2.400466809356073	11.08828538082658	Stat92E
protein export from nucleus (GO:0006611)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.873386246231322	11.067199421160872	mbo
regulation of microtubule cytoskeleton organization (GO:0070507)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.8692702003281934	11.051345965713898	tum
regulation of mitotic nuclear division (GO:0007088)	2/41	0.002079492648896803970448576848184529808349907398223876953125	0.011463203227043632093096192647863063029944896697998046875	0.01068664130659267852418992106322548352181911468505859375	0.061205309301394429655207574114683666266500949859619140625	-1.7799958482086813	10.992598134269805	CycA;CycE
regulation of apoptotic process (GO:0042981)	4/152	0.00011052694873397026962234812597074551376863382756710052490234375	0.00162381122801098158429933260293864805134944617748260498046875	0.0023573728907754672168284315603159484453499317169189453125	0.02374299362494235177134527248199447058141231536865234375	-1.1921559071819419	10.860839768248853	hpo;cos;CycE;dmt
mitotic recombination (GO:0006312)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.6279759793961084	10.805163448164631	spn-A
negative regulation of stem cell differentiation (GO:2000737)	1/8	0.01312630506116834426533213076027095667086541652679443359375	0.038050625253921353807751160047700977884232997894287109375	0.032544818184330824573091689444481744430959224700927734375	0.10178911219354534745118456839918508194386959075927734375	-2.48435983372694	10.765071621715121	Stat92E
G1/S transition of mitotic cell cycle (GO:0000082)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.736857531810057	10.758222988753209	CycE
wing disc pattern formation (GO:0035222)	3/76	0.00026503930858665265823947976286945049650967121124267578125	0.002782912740159852911514537510129230213351547718048095703125	0.002909286606606537213537411190600323607213795185089111328125	0.0278912042068148492701684659778038621880114078521728515625	-1.3047803640919253	10.745691452736805	Su(H);Dl;osa
imaginal disc-derived genitalia development (GO:0007484)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.6122498944836874	10.740504212612	Btk29A
sensory organ development (GO:0007423)	4/143	0.000087271806065853765638391792425210269357194192707538604736328125	0.001539474659001660410140299717340894858352839946746826171875	0.00189694115159933320881313623118558098212815821170806884765625	0.0228401016841923189260032955871793092228472232818603515625	-1.1360184264380675	10.617777026095782	hpo;Dl;CycE;rdo
regulation of proteolysis (GO:0030162)	2/44	0.002391621945712935938532783808341264375485479831695556640625	0.01286225948852932725319231366256644832901656627655029296875	0.012166009169403475820292470643835258670151233673095703125	0.0679140511861636986257195758298621512949466705322265625	-1.757730282509908	10.609279445124018	hpo;cos
negative regulation of response to external stimulus (GO:0032102)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.748273323926096	10.585311661333169	Stat92E
nonassociative learning (GO:0046958)	1/16	0.0260854648882421873146153501465960289351642131805419921875	0.04937206015328242381112744396887137554585933685302734375	0.0606130890869562011236126863877871073782444000244140625	0.1188016546104341542022808653200627304613590240478515625	-2.8960920954862717	10.560243666562952	Btk29A
positive regulation of defense response to virus by host (GO:0002230)	1/14	0.0228612315691841018472363344926634454168379306793212890625	0.046459922221245113227450218573721940629184246063232421875	0.05367065079099064828227483303635381162166595458984375	0.11489687863508192544603758733501308597624301910400390625	-2.771335991150212	10.470974103381723	Stat92E
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/15	0.0244746399262892981585348906037324923090636730194091796875	0.04775803631634327472976764283885131590068340301513671875	0.05714803942817618664928858152052271179854869842529296875	0.1183205886752380087134639552459702827036380767822265625	-2.8010150713200916	10.392095881377365	hpo
protein autophosphorylation (GO:0046777)	2/39	0.00188302773932157792476094204658920716610737144947052001953125	0.0107846134161144920071695452179483254440128803253173828125	0.0097483726406858879631744940752469119615852832794189453125	0.05970878242420106507548638319349265657365322113037109375	-1.6473468423921567	10.336894361160306	Btk29A;hpo
regulation of stress-activated MAPK cascade (GO:0032872)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.6772686362093445	10.311828401006018	alph
response to caffeine (GO:0031000)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.6545958410436135	10.22450135060916	spn-A
histone H3-K9 modification (GO:0061647)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.482483366523117	10.206957271655185	E(z)
ventral cord development (GO:0007419)	3/83	0.0003436905616851813958893824274554162911954335868358612060546875	0.0034447167659810225444350084700317893293686211109161376953125	0.003700861211119082887222031530427557299844920635223388671875	0.032001564590265006715608109288950799964368343353271484375	-1.2743073911408864	10.163581176975873	glu;Dl;CycE
peptidyl-tyrosine autophosphorylation (GO:0038083)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.515637748494662	10.105517836514348	Btk29A
R3/R4 cell fate commitment (GO:0007464)	1/16	0.0260854648882421873146153501465960289351642131805419921875	0.04937206015328242381112744396887137554585933685302734375	0.0606130890869562011236126863877871073782444000244140625	0.1188016546104341542022808653200627304613590240478515625	-2.7702073524993183	10.101220432489427	Dl
positive regulation of apoptotic process (GO:0043065)	2/45	0.0025002837084395178324225383903467445634305477142333984375	0.0131264894693074694875800645377239561639726161956787109375	0.01267803609454733367034595659106344101019203662872314453125	0.06818309655726066675907048875160398893058300018310546875	-1.6677930826491827	9.992333870553848	hpo;CycE
regulation of neurogenesis (GO:0050767)	2/45	0.0025002837084395178324225383903467445634305477142333984375	0.0131264894693074694875800645377239561639726161956787109375	0.01267803609454733367034595659106344101019203662872314453125	0.06818309655726066675907048875160398893058300018310546875	-1.6612381905338254	9.953061210663646	E(z);Dl
cell cycle G1/S phase transition (GO:0044843)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.505945340349419	9.85053787263675	CycE
primary branching, open tracheal system (GO:0007428)	1/16	0.0260854648882421873146153501465960289351642131805419921875	0.04937206015328242381112744396887137554585933685302734375	0.0606130890869562011236126863877871073782444000244140625	0.1188016546104341542022808653200627304613590240478515625	-2.695655358711112	9.829375755499154	dmt
regulation of apoptotic signaling pathway (GO:2001233)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.49652860506053	9.813521938527485	hpo
regulation of ERBB signaling pathway (GO:1901184)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.4928182557821628	9.798937048945586	osa
R8 cell differentiation (GO:0045465)	1/16	0.0260854648882421873146153501465960289351642131805419921875	0.04937206015328242381112744396887137554585933685302734375	0.0606130890869562011236126863877871073782444000244140625	0.1188016546104341542022808653200627304613590240478515625	-2.6705520159418903	9.737839503284869	Dl
photoreceptor cell fate specification (GO:0043704)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.4230587418838367	9.733620569846162	hpo
positive regulation of MAPK cascade (GO:0043410)	2/38	0.00178830414919608419836716262096842910978011786937713623046875	0.01065732607831720336888370326278163702227175235748291015625	0.009293847951457968881161519902889267541468143463134765625	0.0593998108201878871614809440870885737240314483642578125	-1.531673669845087	9.690114343022975	cnk;Pde8
positive regulation of apoptotic signaling pathway (GO:2001235)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.44339643263334	9.604666434649445	hpo
negative regulation of neurogenesis (GO:0050768)	2/41	0.002079492648896803970448576848184529808349907398223876953125	0.011463203227043632093096192647863063029944896697998046875	0.01068664130659267852418992106322548352181911468505859375	0.061205309301394429655207574114683666266500949859619140625	-1.555139890360913	9.603970635388668	Dl;osa
eye-antennal disc development (GO:0035214)	2/54	0.0035807166553965021071892493864652351476252079010009765625	0.017352703791536895627789505169857875443994998931884765625	0.0176979315627843018787768158972539822570979595184326171875	0.0897102048182514544283350232944940216839313507080078125	-1.6820173881617182	9.47344540819536	Stat92E;rdo
appendage segmentation (GO:0035285)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.4454052516842117	9.41877814771321	Dl
regulation of defense response to virus by host (GO:0050691)	1/14	0.0228612315691841018472363344926634454168379306793212890625	0.046459922221245113227450218573721940629184246063232421875	0.05367065079099064828227483303635381162166595458984375	0.11489687863508192544603758733501308597624301910400390625	-2.490265968071979	9.409003652203195	Stat92E
antennal morphogenesis (GO:0048800)	1/15	0.0244746399262892981585348906037324923090636730194091796875	0.04775803631634327472976764283885131590068340301513671875	0.05714803942817618664928858152052271179854869842529296875	0.1183205886752380087134639552459702827036380767822265625	-2.529056038135215	9.383095830787866	Dl
cAMP metabolic process (GO:0046058)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.2745485996019883	9.352014471281832	Pde8
regulation of protein modification process (GO:0031399)	1/13	0.0212452358127738112625326749594023567624390125274658203125	0.043986614992644369748209243198289186693727970123291015625	0.050180880810382223755627961736536235548555850982666015625	0.109553309095933470995731795483152382075786590576171875	-2.4254136921479104	9.341778205078123	CycE
Malpighian tubule morphogenesis (GO:0007443)	2/46	0.00261124241478365159974117659658077172935009002685546875	0.01339020819673942229444119078607400297187268733978271484375	0.0131993969325681255455595675130098243243992328643798828125	0.070131735509187276278453282429836690425872802734375	-1.5655485953950667	9.311772126166128	pbl;thr
meiosis I cytokinesis (GO:0007110)	1/17	0.0276937104667528029289247371025339816696941852569580078125	0.0504666376687520068511361159835360012948513031005859375	0.06406584199107291655028717514142044819891452789306640625	0.1207394714447143357904934646285255439579486846923828125	-2.59492426753619	9.306825503367833	pbl
synapsis (GO:0007129)	1/10	0.01638168388567036448666414116814848966896533966064453125	0.039694080184508963304867990018465206958353519439697265625	0.039636857064333348710238880130418692715466022491455078125	0.10340998548709186277694271893778932280838489532470703125	-2.252868034544364	9.262872846345813	CycE
response to purine-containing compound (GO:0014074)	1/15	0.0244746399262892981585348906037324923090636730194091796875	0.04775803631634327472976764283885131590068340301513671875	0.05714803942817618664928858152052271179854869842529296875	0.1183205886752380087134639552459702827036380767822265625	-2.4843443604186537	9.217210239308786	spn-A
positive regulation of JAK-STAT cascade (GO:0046427)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.281230095446065	9.16388356492038	CycE
regulation of mitotic metaphase/anaphase transition (GO:0030071)	1/15	0.0244746399262892981585348906037324923090636730194091796875	0.04775803631634327472976764283885131590068340301513671875	0.05714803942817618664928858152052271179854869842529296875	0.1183205886752380087134639552459702827036380767822265625	-2.446900358064165	9.078288579573845	CycA
regulation of cytokinesis (GO:0032465)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.2375452708960877	8.988398134262106	tum
positive regulation of STAT cascade (GO:1904894)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.2324645837265886	8.967988607952586	CycE
ovarian fusome organization (GO:0030723)	1/12	0.0196266486312824083027006594193153432570397853851318359375	0.04263720219899282126707618090222240425646305084228515625	0.046678686982218518808362972549730329774320125579833984375	0.10665959046196045456600387524304096587002277374267578125	-2.2637735409144124	8.898592734964076	Btk29A
regulation of MAP kinase activity (GO:0043405)	1/7	0.01149470025441532740340111473642537021078169345855712890625	0.036468797210051508150829846499618724919855594635009765625	0.0289798626225391230126771091590853757224977016448974609375	0.10063086154755711276731489078883896581828594207763671875	-1.9212406306519327	8.580009352987227	alph
Notch signaling pathway (GO:0007219)	2/60	0.004401725716973239020679553590298382914625108242034912109375	0.0206506493743106207816584429792783339507877826690673828125	0.0214397331315629331716099414961718139238655567169189453125	0.10063086154755711276731489078883896581828594207763671875	-1.575918967817772	8.550555902860342	Su(H);Dl
regulation of antimicrobial humoral response (GO:0002759)	1/17	0.0276937104667528029289247371025339816696941852569580078125	0.0504666376687520068511361159835360012948513031005859375	0.06406584199107291655028717514142044819891452789306640625	0.1207394714447143357904934646285255439579486846923828125	-2.377326115790241	8.526398862987408	Stat92E
protein transport along microtubule (GO:0098840)	1/14	0.0228612315691841018472363344926634454168379306793212890625	0.046459922221245113227450218573721940629184246063232421875	0.05367065079099064828227483303635381162166595458984375	0.11489687863508192544603758733501308597624301910400390625	-2.256055336048058	8.524082635592253	cos
peptidyl-tyrosine modification (GO:0018212)	1/15	0.0244746399262892981585348906037324923090636730194091796875	0.04775803631634327472976764283885131590068340301513671875	0.05714803942817618664928858152052271179854869842529296875	0.1183205886752380087134639552459702827036380767822265625	-2.297323561728232	8.523341044636203	Btk29A
imaginal disc fusion, thorax closure (GO:0046529)	1/19	0.0309024794744716391203809280341374687850475311279296875	0.054079339080325368460666624059740570373833179473876953125	0.07093462574131760567386351112872944213449954986572265625	0.127163292487483980952589490698301233351230621337890625	-2.4326078734606704	8.457980185475547	alph
regulation of neuroblast proliferation (GO:1902692)	2/49	0.0029578262026608939140592813288321849540807306766510009765625	0.0148227426746983421967929217544224229641258716583251953125	0.01481878071201172576698557037389036850072443485260009765625	0.077798598738061552904099471561494283378124237060546875	-1.4505793600293002	8.447159761230223	E(z);osa
meiosis II (GO:0007135)	1/16	0.0260854648882421873146153501465960289351642131805419921875	0.04937206015328242381112744396887137554585933685302734375	0.0606130890869562011236126863877871073782444000244140625	0.1188016546104341542022808653200627304613590240478515625	-2.285068722410506	8.332222079921431	pbl
dorsal/ventral axis specification (GO:0009950)	2/54	0.0035807166553965021071892493864652351476252079010009765625	0.017352703791536895627789505169857875443994998931884765625	0.0176979315627843018787768158972539822570979595184326171875	0.0897102048182514544283350232944940216839313507080078125	-1.4668525501956362	8.26159566123014	cactin;spn-A
peptidyl-tyrosine phosphorylation (GO:0018108)	1/18	0.0292993806656171411340050525495826150290668010711669921875	0.052738885198110853347319704198525869287550449371337890625	0.0675063402263257061886037035947083495557308197021484375	0.124561908116358310838478473669965751469135284423828125	-2.337174920808288	8.250668964840282	Btk29A
protein complex localization (GO:0031503)	1/15	0.0244746399262892981585348906037324923090636730194091796875	0.04775803631634327472976764283885131590068340301513671875	0.05714803942817618664928858152052271179854869842529296875	0.1183205886752380087134639552459702827036380767822265625	-2.2178274038108228	8.228400933910743	cos
homologous chromosome segregation (GO:0045143)	1/11	0.01800546599960371751958376762559055350720882415771484375	0.0409299510609548444772798347912612371146678924560546875	0.043164026662621889085524884421829483471810817718505859375	0.10345291172943615887191981528303585946559906005859375	-2.0450106116879914	8.214971024600192	CycE
cyclic nucleotide metabolic process (GO:0009187)	1/14	0.0228612315691841018472363344926634454168379306793212890625	0.046459922221245113227450218573721940629184246063232421875	0.05367065079099064828227483303635381162166595458984375	0.11489687863508192544603758733501308597624301910400390625	-2.165023592493251	8.180136238478397	Pde8
regulation of cell cycle (GO:0051726)	3/122	0.00105710473895472283241414590548856722307391464710235595703125	0.007284112341859887325423716930572481942363083362579345703125	0.0104426635678644130766912212493480183184146881103515625	0.061205309301394429655207574114683666266500949859619140625	-1.1859590806083085	8.126454293925471	CycA;hpo;CycE
regulation of neural precursor cell proliferation (GO:2000177)	1/17	0.0276937104667528029289247371025339816696941852569580078125	0.0504666376687520068511361159835360012948513031005859375	0.06406584199107291655028717514142044819891452789306640625	0.1207394714447143357904934646285255439579486846923828125	-2.255197870180614	8.088379809737564	E(z)
oogenesis (GO:0048477)	4/216	0.000423484624757224591660997869979610186419449746608734130859375	0.0038907649899570010375293716009537092759273946285247802734375	0.00802111606028099895226990412311351974494755268096923828125	0.052795704217670456903643838586503989063203334808349609375	-1.038268485917273	8.064224425331851	Btk29A;Dl;Stat92E;spn-A
